"state","puma12","cbsa","stab","cbsaname15","PUMAname","pop10","afact"
"FIPS state","puma12","CBSA current as of CBSAyr","State Postal Code","2015 CBSA Name","PUMA12 Name","Total Pop, 2010 census","puma12 to cbsa alloc factor"
"25","00703","14460","MA","Boston-Cambridge-Newton, MA-NH (Metro)","Essex County (East)--Salem, Beverly, Gloucester & Newburyport Cities",196427,1 
"25","00704","14460","MA","Boston-Cambridge-Newton, MA-NH (Metro)","Essex County (South)--Lynn City, Swampscott & Nahant Towns",107526,1 
"25","01000","14460","MA","Boston-Cambridge-Newton, MA-NH (Metro)","Peabody City, Danvers, Reading, North Reading & Lynnfield Towns",128979,1 
"25","01300","14460","MA","Boston-Cambridge-Newton, MA-NH (Metro)","Billerica, Andover, Tewksbury & Wilmington Towns",124730,1 
"25","01400","14460","MA","Boston-Cambridge-Newton, MA-NH (Metro)","Middlesex (West Central) & Worcester (East) Counties",111782,0.958 
"25","01400","49340","MA","Worcester, MA-CT (Metro)","Middlesex (West Central) & Worcester (East) Counties",4897,0.042 
"25","01600","44140","MA","Springfield, MA (Metro)","Hampden (West & East) & Hampshire (South) Counties--Northampton City",143568,1 
"25","01900","44140","MA","Springfield, MA (Metro)","Hampden County (Central)--Springfield City",153060,1 
"25","01901","44140","MA","Springfield, MA (Metro)","Hampden County (West of Springfield City)--Westfield & Holyoke Cities",147305,1 
"25","01902","44140","MA","Springfield, MA (Metro)","Hampden County (East of Springfield City)--Chicopee City",127263,1 
"25","02400","14460","MA","Boston-Cambridge-Newton, MA-NH (Metro)","Middlesex (Far Southwest), Norfolk (Northwest) & Worcester (Far East) Counties",77732,0.673 
"25","02400","49340","MA","Worcester, MA-CT (Metro)","Middlesex (Far Southwest), Norfolk (Northwest) & Worcester (Far East) Counties",37766,0.327 
"25","02800","14460","MA","Boston-Cambridge-Newton, MA-NH (Metro)","Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns",138100,1 
"25","03301","14460","MA","Boston-Cambridge-Newton, MA-NH (Metro)","Boston City--Allston, Brighton & Fenway",117638,1 
"25","03302","14460","MA","Boston-Cambridge-Newton, MA-NH (Metro)","Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End",142236,1 
"25","03303","14460","MA","Boston-Cambridge-Newton, MA-NH (Metro)","Boston City--Dorchester & South Boston",109690,1 
"25","03304","14460","MA","Boston-Cambridge-Newton, MA-NH (Metro)","Boston City--Mattapan & Roxbury",125342,1 
"25","03305","14460","MA","Boston-Cambridge-Newton, MA-NH (Metro)","Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury",122162,1 
"25","03306","14460","MA","Boston-Cambridge-Newton, MA-NH (Metro)","Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities",104955,1 
"25","03400","14460","MA","Boston-Cambridge-Newton, MA-NH (Metro)","Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town",143878,1 
"25","03500","14460","MA","Boston-Cambridge-Newton, MA-NH (Metro)","Norfolk (Northeast) & Middlesex (Southeast) Counties (West of Boston City)",105449,1 
"25","03601","14460","MA","Boston-Cambridge-Newton, MA-NH (Metro)","Norfolk County (Southwest)--Greater Franklin Town City",128696,1 
"25","03602","14460","MA","Boston-Cambridge-Newton, MA-NH (Metro)","Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns",117795,1 
"25","03603","14460","MA","Boston-Cambridge-Newton, MA-NH (Metro)","Norfolk County (Northeast)--Quincy City & Milton Town",119274,1 
"25","03900","14460","MA","Boston-Cambridge-Newton, MA-NH (Metro)","Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns",129479,1 
"25","04000","14460","MA","Boston-Cambridge-Newton, MA-NH (Metro)","Plymouth & Norfolk Counties--Brockton City, Stoughton & Avon Towns",125128,1 
"25","04200","14460","MA","Boston-Cambridge-Newton, MA-NH (Metro)","Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns",8264,0.068 
"25","04200","39300","MA","Providence-Warwick, RI-MA (Metro)","Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns",113500,0.932 
"25","04301","14460","MA","Boston-Cambridge-Newton, MA-NH (Metro)","Bristol (Outside New Bedford City) & Plymouth (South) Counties",38006,0.356 
"25","04301","39300","MA","Providence-Warwick, RI-MA (Metro)","Bristol (Outside New Bedford City) & Plymouth (South) Counties",68737,0.644 
"25","04302","39300","MA","Providence-Warwick, RI-MA (Metro)","Bristol County (Central)--Fall River City & Somerset Town",107022,1 
"25","04303","39300","MA","Providence-Warwick, RI-MA (Metro)","Bristol County--Taunton City, Mansfield, Norton, Raynam, Dighton & Berkley Towns",124969,1 
"25","04500","39300","MA","Providence-Warwick, RI-MA (Metro)","Bristol County (South)--New Bedford City & Fairhaven Town",110945,1 
"25","04700","12700","MA","Barnstable Town, MA (Metro)","Barnstable County (West)--Inner Cape Cod Towns & Barnstable Town City",131159,1 
"25","04800"," ","MA"," ","Barnstable (East), Dukes & Nantucket Counties--Outer Cape Cod Towns",10172,0.091 
"25","04800","12700","MA","Barnstable Town, MA (Metro)","Barnstable (East), Dukes & Nantucket Counties--Outer Cape Cod Towns",84729,0.76 
"25","04800","47240","MA","Vineyard Haven, MA (Micro)","Barnstable (East), Dukes & Nantucket Counties--Outer Cape Cod Towns",16535,0.148 
"25","04901","14460","MA","Boston-Cambridge-Newton, MA-NH (Metro)","Plymouth & Bristol Counties (Outside Brockton City)",95236,0.805 
"25","04901","39300","MA","Providence-Warwick, RI-MA (Metro)","Plymouth & Bristol Counties (Outside Brockton City)",23112,0.195 
"25","04902","14460","MA","Boston-Cambridge-Newton, MA-NH (Metro)","Plymouth County (Central)",107996,1 
"25","04903","14460","MA","Boston-Cambridge-Newton, MA-NH (Metro)","Plymouth County (East)--Plymouth, Marshfield, Scituate, Duxbury & Kingston Towns",127421,1 
"26","00100"," ","MI"," ","Western Upper Peninsula",43884,0.249 
"26","00100","26340","MI","Houghton, MI (Micro)","Western Upper Peninsula",38784,0.22 
"26","00100","27020","MI","Iron Mountain, MI-WI (Micro)","Western Upper Peninsula",26168,0.149 
"26","00100","32100","MI","Marquette, MI (Micro)","Western Upper Peninsula",67077,0.381 
"26","00200"," ","MI"," ","Eastern Upper Peninsula",35830,0.265 
"26","00200","21540","MI","Escanaba, MI (Micro)","Eastern Upper Peninsula",37069,0.274 
"26","00200","31940","MI","Marinette, WI-MI (Micro)","Eastern Upper Peninsula",24029,0.177 
"26","00200","42300","MI","Sault Ste. Marie, MI (Micro)","Eastern Upper Peninsula",38520,0.284 
"26","00300"," ","MI"," ","Northeast Lower Peninsula",107113,0.783 
"26","00300","10980","MI","Alpena, MI (Micro)","Northeast Lower Peninsula",29598,0.217 
"26","00400"," ","MI"," ","Northwest Lower Peninsula (East)",82223,0.559 
"26","00400","15620","MI","Cadillac, MI (Micro)","Northwest Lower Peninsula (East)",47584,0.324 
"26","00400","45900","MI","Traverse City, MI (Micro)","Northwest Lower Peninsula (East)",17153,0.117 
"26","00500"," ","MI"," ","Northwest Lower Peninsula (West)",24733,0.164 
"26","00500","45900","MI","Traverse City, MI (Micro)","Northwest Lower Peninsula (West)",126219,0.836 
"26","00600"," ","MI"," ","Newaygo, Mason, Oceana & Lake Counties",86569,0.751 
"26","00600","31220","MI","Ludington, MI (Micro)","Newaygo, Mason, Oceana & Lake Counties",28705,0.249 
"26","00700","34740","MI","Muskegon, MI (Metro)","Muskegon County",172188,1 
"26","00801","24340","MI","Grand Rapids-Wyoming, MI (Metro)","Ottawa County (West)",140248,1 
"26","00802","24340","MI","Grand Rapids-Wyoming, MI (Metro)","Ottawa County (East)",123553,1 
"26","00900","26090","MI","Holland, MI (Micro)","Allegan County",111408,1 
"26","01001","24340","MI","Grand Rapids-Wyoming, MI (Metro)","Kent County (Southwest)",139528,1 
"26","01002","24340","MI","Grand Rapids-Wyoming, MI (Metro)","Kent County (Central)--Grand Rapids City Area",188822,1 
"26","01003","24340","MI","Grand Rapids-Wyoming, MI (Metro)","Kent County (Southeast)",157738,1 
"26","01004","24340","MI","Grand Rapids-Wyoming, MI (Metro)","Kent County (North)",116534,1 
"26","01100"," ","MI"," ","Ionia, Montcalm, Mecosta & Osceola Counties",23528,0.122 
"26","01100","13660","MI","Big Rapids, MI (Micro)","Ionia, Montcalm, Mecosta & Osceola Counties",42798,0.221 
"26","01100","24340","MI","Grand Rapids-Wyoming, MI (Metro)","Ionia, Montcalm, Mecosta & Osceola Counties",63342,0.327 
"26","01100","26960","MI","Ionia, MI (Micro)","Ionia, Montcalm, Mecosta & Osceola Counties",63905,0.33 
"26","01200"," ","MI"," ","Isabella, Gratiot & Clare Counties",30926,0.215 
"26","01200","10940","MI","Alma, MI (Micro)","Isabella, Gratiot & Clare Counties",42476,0.296 
"26","01200","34380","MI","Mount Pleasant, MI (Micro)","Isabella, Gratiot & Clare Counties",70311,0.489 
"26","01300"," ","MI"," ","Iosco, Gladwin, Roscommon, Ogemaw & Arenac Counties",113626,1 
"26","01400","13020","MI","Bay City, MI (Metro)","Bay & Midland Counties",107771,0.563 
"26","01400","33220","MI","Midland, MI (Metro)","Bay & Midland Counties",83629,0.437 
"26","01500","40980","MI","Saginaw, MI (Metro)","Saginaw County",200169,1 
"26","01600"," ","MI"," ","Tuscola, Sanilac & Huron Counties",131961,1 
"26","01701","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","Genesee (East) & Lapeer Counties",88319,0.471 
"26","01701","22420","MI","Flint, MI (Metro)","Genesee (East) & Lapeer Counties",99006,0.529 
"26","01702","22420","MI","Flint, MI (Metro)","Genesee County (Central, Outside Flint City)",108086,1 
"26","01703","22420","MI","Flint, MI (Metro)","Genesee County (Central)--Flint City Area",102438,1 
"26","01704","22420","MI","Flint, MI (Metro)","Genesee (West) & Shiawassee Counties",116260,0.622 
"26","01704","37020","MI","Owosso, MI (Micro)","Genesee (West) & Shiawassee Counties",70648,0.378 
"26","01801","29620","MI","Lansing-East Lansing, MI (Metro)","Ingham County (South & East)",167026,1 
"26","01802","29620","MI","Lansing-East Lansing, MI (Metro)","Ingham County (Northwest)",113869,1 
"26","01900","29620","MI","Lansing-East Lansing, MI (Metro)","Eaton & Clinton Counties",183141,1 
"26","02000","12980","MI","Battle Creek, MI (Metro)","Calhoun & Barry Counties",136146,0.697 
"26","02000","24340","MI","Grand Rapids-Wyoming, MI (Metro)","Calhoun & Barry Counties",59173,0.303 
"26","02101","28020","MI","Kalamazoo-Portage, MI (Metro)","Kalamazoo County (Outer)",129163,1 
"26","02102","28020","MI","Kalamazoo-Portage, MI (Metro)","Kalamazoo County (Central)--Kalamazoo & Portage Cities Area",121168,1 
"26","02200","17740","MI","Coldwater, MI (Micro)","St. Joseph & Branch Counties",45248,0.425 
"26","02200","44780","MI","Sturgis, MI (Micro)","St. Joseph & Branch Counties",61295,0.575 
"26","02300","28020","MI","Kalamazoo-Portage, MI (Metro)","Van Buren & Cass Counties",76258,0.593 
"26","02300","43780","MI","South Bend-Mishawaka, IN-MI (Metro)","Van Buren & Cass Counties",52293,0.407 
"26","02400","35660","MI","Niles-Benton Harbor, MI (Metro)","Berrien County",156813,1 
"26","02500","10300","MI","Adrian, MI (Micro)","Lenawee & Hillsdale Counties",99892,0.681 
"26","02500","25880","MI","Hillsdale, MI (Micro)","Lenawee & Hillsdale Counties",46688,0.319 
"26","02600","27100","MI","Jackson, MI (Metro)","Jackson County",160248,1 
"26","02701","11460","MI","Ann Arbor, MI (Metro)","Washtenaw County (West, Northeast & Southeast)",105869,1 
"26","02702","11460","MI","Ann Arbor, MI (Metro)","Washtenaw County (East Central)--Ann Arbor City Area",115103,1 
"26","02703","11460","MI","Ann Arbor, MI (Metro)","Washtenaw County (East Central, Outside Ann Arbor City)",123819,1 
"26","02800","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","Livingston County",180967,1 
"26","02901","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","Oakland County (West)",127871,1 
"26","02902","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","Oakland County (Northeast)",129788,1 
"26","02903","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","Oakland County (East Central)--Troy & Rochester Area",163887,1 
"26","02904","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","Oakland County (Central)",153492,1 
"26","02905","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","Oakland County (Southwest)",119274,1 
"26","02906","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","Oakland County (Central)--Birmingham & Bloomfield Area",151575,1 
"26","02907","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","Oakland County (South Central)--Farmington & Southfield Area",165926,1 
"26","02908","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","Oakland County (Southeast)",190549,1 
"26","03001","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","Macomb County (North)",119113,1 
"26","03002","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","Macomb County (Central)",158141,1 
"26","03003","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","Macomb County (Southwest)--Sterling Heights City",129699,1 
"26","03004","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","Macomb County (Southeast)--Mount Clemens & Fraser Area",152177,1 
"26","03005","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","Macomb County (Southeast)--St. Clair Shores, Roseville & Eastpointe Area",139535,1 
"26","03006","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","Macomb County (Southwest)--Warren & Center Line Cities",142313,1 
"26","03100","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","St. Clair County",163040,1 
"26","03201","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","Wayne County (Northwest)",190877,1 
"26","03202","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","Wayne County (North Central)--Livonia City & Redford Charter Township",145304,1 
"26","03203","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","Wayne County (Central)--Dearborn & Dearborn Heights Cities",155927,1 
"26","03204","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","Wayne County (Central)--Westland, Garden City, Inkster & Wayne Cities",154748,1 
"26","03205","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","Wayne County (Southwest)",112548,1 
"26","03206","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","Wayne County (Southeast)--Downriver Area (South)",133082,1 
"26","03207","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","Wayne County (Southeast)--Downriver Area (North)",120367,1 
"26","03208","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","Detroit City (Northwest)",160120,1 
"26","03209","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","Detroit City (North Central)",132104,1 
"26","03210","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","Detroit City (Northeast)",134150,1 
"26","03211","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","Detroit City (South Central & Southeast)",128838,1 
"26","03212","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","Detroit City (Southwest)",133146,1 
"26","03213","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","Wayne County (Northeast)--I-94 Corridor",119373,1 
"26","03300","33780","MI","Monroe, MI (Metro)","Monroe County",152021,1 
"27","00100"," ","MN"," ","Clay, Polk, Roseau, Pennington, Marshall, Norman, Kittson & Red Lake Counties",54491,0.376 
"27","00100","22020","MN","Fargo, ND-MN (Metro)","Clay, Polk, Roseau, Pennington, Marshall, Norman, Kittson & Red Lake Counties",58999,0.407 
"27","00100","24220","MN","Grand Forks, ND-MN (Metro)","Clay, Polk, Roseau, Pennington, Marshall, Norman, Kittson & Red Lake Counties",31600,0.218 
"27","00200"," ","MN"," ","Beltrami, Becker, Hubbard, Clearwater, Mahnomen & Lake of the Woods Counties",71085,0.615 
"27","00200","13420","MN","Bemidji, MN (Micro)","Beltrami, Becker, Hubbard, Clearwater, Mahnomen & Lake of the Woods Counties",44442,0.385 
"27","00300"," ","MN"," ","Itasca, Carlton (South), Cass & Aitkin Counties--Grand Rapids City",16202,0.133 
"27","00300","14660","MN","Brainerd, MN (Micro)","Itasca, Carlton (South), Cass & Aitkin Counties--Grand Rapids City",28567,0.234 
"27","00300","20260","MN","Duluth, MN-WI (Metro)","Itasca, Carlton (South), Cass & Aitkin Counties--Grand Rapids City",32277,0.264 
"27","00300","24330","MN","Grand Rapiuds, MN (Micro)","Itasca, Carlton (South), Cass & Aitkin Counties--Grand Rapids City",45058,0.369 
"27","00400"," ","MN"," ","St. Louis (North), Koochiching, Lake & Cook Counties--Hibbing & Cloquet Cities",29353,0.223 
"27","00400","20260","MN","Duluth, MN-WI (Metro)","St. Louis (North), Koochiching, Lake & Cook Counties--Hibbing & Cloquet Cities",102148,0.777 
"27","00500","20260","MN","Duluth, MN-WI (Metro)","St. Louis County (Southeast)--Duluth, Hermantown & Proctor Cities",101187,1 
"27","00600"," ","MN"," ","Chisago, Isanti, Pine, Mille Lacs & Kanabec Counties",45989,0.281 
"27","00600","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","Chisago, Isanti, Pine, Mille Lacs & Kanabec Counties",117800,0.719 
"27","00700"," ","MN"," ","Crow Wing, Morrison, Todd & Wadena Counties",71936,0.535 
"27","00700","14660","MN","Brainerd, MN (Micro)","Crow Wing, Morrison, Todd & Wadena Counties",62500,0.465 
"27","00800"," ","MN"," ","West Central Minnesota",45349,0.312 
"27","00800","10820","MN","Alexandria, MN (Micro)","West Central Minnesota",36009,0.248 
"27","00800","22260","MN","Fergus Falls, MN (Micro)","West Central Minnesota",57303,0.395 
"27","00800","47420","MN","Wahpeton, ND-MN (Micro)","West Central Minnesota",6576,0.045 
"27","00900","41060","MN","St. Cloud, MN (Metro)","Stearns County--St. Cloud City",150642,1 
"27","01000","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","Sherburne & Benton Counties",88499,0.697 
"27","01000","41060","MN","St. Cloud, MN (Metro)","Sherburne & Benton Counties",38451,0.303 
"27","01101","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","Anoka County (Northwest)--Andover, Ramsey, Anoka & East Bethel Cities",103192,1 
"27","01102","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","Anoka County (Southwest)--Coon Rapids, Fridley & Columbia Heights Cities",115158,1 
"27","01103","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","Anoka County (East)--Blaine, Lino Lakes & Ham Lake Cities",112494,1 
"27","01201","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","Washington County (North)--Oakdale, Forest Lake, Stillwater & Hugo Cities",124434,1 
"27","01202","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","Washington County (South)--Woodbury & Cottage Grove Cities",113702,1 
"27","01301","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","Ramsey County (North)--Shoreview, White Bear Lake & New Brighton Cities",122961,1 
"27","01302","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","Ramsey County (Central & Far Southeast)--Maplewood, Roseville & North St. Paul Cities",100611,1 
"27","01303","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","Ramsey County (Southeast)--St. Paul City (East)",128300,1 
"27","01304","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","Ramsey County (Southwest)--St. Paul City (West)",156768,1 
"27","01401","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","Hennepin County (West)--Champlin, Rogers Cities & Lake Minnetonka",107488,1 
"27","01402","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","Hennepin County--Plymouth, Maple Grove (West) & Medicine Lake Cities",103598,1 
"27","01403","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","Hennepin County--Brooklyn Park, Maple Grove (East) & Osseo Cities",107104,1 
"27","01404","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","Hennepin County--Brooklyn Center, Golden Valley, New Hope & Robbinsdale Cities",106918,1 
"27","01405","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","Hennepin County--Minneapolis (North) & St. Anthony Cities",134723,1 
"27","01406","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","Hennepin County--Minneapolis City (Southeast)",125251,1 
"27","01407","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","Hennepin County--Minneapolis City (Southwest)",127765,1 
"27","01408","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","Hennepin County--Edina, St. Louis Park & Hopkins Cities",110782,1 
"27","01409","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","Hennepin County--Eden Prairie & Minnetonka Cities",110531,1 
"27","01410","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","Hennepin County--Bloomington & Richfield Cities",118265,1 
"27","01501","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","Dakota County (North)--Eagan, Inver Grove Heights & South St. Paul Cities",150199,1 
"27","01502","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","Dakota County (South)--Lakeville, Hastings, Rosemount & Farmington Cities",138957,1 
"27","01503","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","Dakota County (West)--Burnsville & Apple Valley Cities",109396,1 
"27","01600","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","Scott County (East)--Shakopee, Savage & Prior Lake Cities",115560,1 
"27","01700","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","Carver & Scott (West) Counties",105410,1 
"27","01800","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","Wright County",124700,1 
"27","01900"," ","MN"," ","Kandiyohi, McLeod, Meeker, Renville & Sibley Counties",39030,0.293 
"27","01900","26780","MN","Hutchinson, MN (Micro)","Kandiyohi, McLeod, Meeker, Renville & Sibley Counties",36651,0.275 
"27","01900","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","Kandiyohi, McLeod, Meeker, Renville & Sibley Counties",15226,0.114 
"27","01900","48820","MN","Willmar, MN (Micro)","Kandiyohi, McLeod, Meeker, Renville & Sibley Counties",42239,0.317 
"27","02000"," ","MN"," ","Brown, Lyon, Redwood, Chippewa, Yellow Medicine, Lac qui Parle & Lincoln Counties",52093,0.502 
"27","02000","32140","MN","Marshall, MN (Micro)","Brown, Lyon, Redwood, Chippewa, Yellow Medicine, Lac qui Parle & Lincoln Counties",25857,0.249 
"27","02000","35580","MN","New Ulm, MN (Micro)","Brown, Lyon, Redwood, Chippewa, Yellow Medicine, Lac qui Parle & Lincoln Counties",25893,0.249 
"27","02100"," ","MN"," ","Southwest Minnesota",75725,0.642 
"27","02100","21860","MN","Fairmont, MN (Micro)","Southwest Minnesota",20840,0.177 
"27","02100","49380","MN","Worthington, MN (Micro)","Southwest Minnesota",21378,0.181 
"27","02200"," ","MN"," ","Blue Earth, Nicollet & Waseca Counties--Mankato City",19136,0.165 
"27","02200","31860","MN","Mankato-North Mankato, MN (Metro)","Blue Earth, Nicollet & Waseca Counties--Mankato City",96740,0.835 
"27","02300","22060","MN","Faribault-Northfield, MN (Micro)","Rice, Goodhue & Le Sueur Counties",64142,0.465 
"27","02300","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","Rice, Goodhue & Le Sueur Counties",27703,0.201 
"27","02300","39860","MN","Red Wing, MN (Micro)","Rice, Goodhue & Le Sueur Counties",46183,0.335 
"27","02400","10660","MN","Albert Lea, MN (Micro)","Mower, Steele, Freeborn & Dodge Counties",31255,0.246 
"27","02400","12380","MN","Austin, MN (Micro)","Mower, Steele, Freeborn & Dodge Counties",39163,0.308 
"27","02400","36940","MN","Owatonna, MN (Micro)","Mower, Steele, Freeborn & Dodge Counties",36576,0.288 
"27","02400","40340","MN","Rochester, MN (Metro)","Mower, Steele, Freeborn & Dodge Counties",20087,0.158 
"27","02500","40340","MN","Rochester, MN (Metro)","Olmsted County--Rochester City",144248,1 
"27","02600","29100","MN","La Crosse-Onalaska, WI-MN (Metro)","Winona, Wabasha, Fillmore & Houston Counties--Winona City",19027,0.168 
"27","02600","40340","MN","Rochester, MN (Metro)","Winona, Wabasha, Fillmore & Houston Counties--Winona City",42542,0.376 
"27","02600","49100","MN","Winona, MN (Micro)","Winona, Wabasha, Fillmore & Houston Counties--Winona City",51461,0.455 
"28","00100","32820","MS","Memphis, TN-MS-AR (Metro)","North Delta Region--DeSoto County--Southaven City",161252,1 
"28","00200"," ","MS"," ","Northeast Region--Marshall, Alcorn, Prentiss, Tippah, Tishomingo & Benton Counties",67101,0.447 
"28","00200","18420","MS","Corinth, MS (Micro)","Northeast Region--Marshall, Alcorn, Prentiss, Tippah, Tishomingo & Benton Counties",37057,0.247 
"28","00200","32820","MS","Memphis, TN-MS-AR (Metro)","Northeast Region--Marshall, Alcorn, Prentiss, Tippah, Tishomingo & Benton Counties",45873,0.306 
"28","00300"," ","MS"," ","North Delta Region--Panola, Tate, Coahoma, Tallahatchie, Tunica & Quitman Counties",58308,0.47 
"28","00300","17260","MS","Clarksdale, MS (Micro)","North Delta Region--Panola, Tate, Coahoma, Tallahatchie, Tunica & Quitman Counties",26151,0.211 
"28","00300","32820","MS","Memphis, TN-MS-AR (Metro)","North Delta Region--Panola, Tate, Coahoma, Tallahatchie, Tunica & Quitman Counties",39664,0.32 
"28","00400"," ","MS"," ","Three Rivers Region--Lafayette, Monroe, Itawamba, Chickasaw & Calhoun Counties",69343,0.495 
"28","00400","37060","MS","Oxford, MS (Micro)","Three Rivers Region--Lafayette, Monroe, Itawamba, Chickasaw & Calhoun Counties",47351,0.338 
"28","00400","46180","MS","Tupelo, MS (Micro)","Three Rivers Region--Lafayette, Monroe, Itawamba, Chickasaw & Calhoun Counties",23401,0.167 
"28","00500"," ","MS"," ","Three Rivers Region--Lee, Pontotoc & Union Counties--Tupelo City",27134,0.194 
"28","00500","46180","MS","Tupelo, MS (Micro)","Three Rivers Region--Lee, Pontotoc & Union Counties--Tupelo City",112867,0.806 
"28","00600"," ","MS"," ","Golden Triangle Region--Starkville, Columbus & West Point Cities",49543,0.279 
"28","00600","18060","MS","Columbus, MS (Micro)","Golden Triangle Region--Starkville, Columbus & West Point Cities",59779,0.337 
"28","00600","44260","MS","Starkville, MS (Micro)","Golden Triangle Region--Starkville, Columbus & West Point Cities",47671,0.268 
"28","00600","48500","MS","West Point, MS (Micro)","Golden Triangle Region--Starkville, Columbus & West Point Cities",20634,0.116 
"28","00700"," ","MS"," ","North Central Region",62365,0.49 
"28","00700","24900","MS","Greenwood, MS (Micro)","North Central Region",42914,0.337 
"28","00700","24980","MS","Grenada, MS (Micro)","North Central Region",21906,0.172 
"28","00800"," ","MS"," ","South Delta Region",15697,0.12 
"28","00800","17380","MS","Cleveland, MS (Micro)","South Delta Region",34145,0.262 
"28","00800","24740","MS","Greenville, MS (Micro)","South Delta Region",51137,0.392 
"28","00800","26940","MS","Indianola, MS (Micro)","South Delta Region",29450,0.226 
"28","00900","27140","MS","Jackson, MS (Metro)","Central Region--Madison & Yazoo Counties",102275,1 
"28","01000","27140","MS","Jackson, MS (Metro)","Central Region--Jackson (West & South) & Clinton (South & East) Cities",110253,1 
"28","01100","27140","MS","Jackson, MS (Metro)","Central Region--Jackson City (East & Central)",128992,1 
"28","01200","27140","MS","Jackson, MS (Metro)","Central Region--Hinds (West), Warren & Copiah Counties--Vicksburg City",56482,0.537 
"28","01200","46980","MS","Vicksburg, MS (Micro)","Central Region--Hinds (West), Warren & Copiah Counties--Vicksburg City",48773,0.463 
