"state","puma12","cbsa","stab","cbsaname15","PUMAname","pop10","afact"
"FIPS state","puma12","CBSA current as of CBSAyr","State Postal Code","2015 CBSA Name","PUMA12 Name","Total Pop, 2010 census","puma12 to cbsa alloc factor"
"34","00800","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Hunterdon County",128349,1 
"34","00901","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Middlesex County (Southeast)",113713,1 
"34","00902","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Middlesex County (Southwest)",111297,1 
"34","00903","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Middlesex County (Northwest)--South Plainfield & Middlesex Boroughs",111865,1 
"34","00904","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Middlesex County (North Central)--Metuchen Borough",106061,1 
"34","00905","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Middlesex County (Northeast)--Carteret Borough",109601,1 
"34","00906","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Middlesex County (Central)--New Brunswick City, South River & Highland Park Boroughs",148028,1 
"34","00907","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Middlesex County (East Central)--Perth Amboy City & Sayreville Borough",109293,1 
"34","01001","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Somerset County (North & West)",107596,1 
"34","01002","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Somerset County (South)",102291,1 
"34","01003","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Somerset County (Central)--North Plainfield & Somerville Boroughs",113557,1 
"34","01101","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Monmouth County (Southeast)--Tinton Falls Borough (South)",102652,1 
"34","01102","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Monmouth County (Southwest)--Freehold Borough",109133,1 
"34","01103","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Monmouth County (East Central)--Long Branch, Asbury Park Cities & Eatontown Borough",106309,1 
"34","01104","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Monmouth County (Northeast)--Red Bank & Tinton Falls (North) Boroughs",101539,1 
"34","01105","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Monmouth County (Northwest)--Keansburg Borough",108010,1 
"34","01106","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Monmouth County (Central)",102737,1 
"34","01201","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Ocean County (South)",115953,1 
"34","01202","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Ocean County (Central)--Beachwood Borough",108171,1 
"34","01203","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Ocean County (North Central)",138560,1 
"34","01204","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Ocean County (Northwest)",109001,1 
"34","01205","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Ocean County (Northeast)--Point Pleasant Borough",104882,1 
"34","01301","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Essex County (Southeast)--Newark City (North & East)",153788,1 
"34","01302","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Essex County (Southeast)--Newark City (Southwest)",123352,1 
"34","01401","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Essex County (Northeast)",111611,1 
"34","01402","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Essex County (South Central)--East Orange City",188395,1 
"34","01403","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Essex County (Northwest)",105282,1 
"34","01404","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Essex County (Southwest)",101541,1 
"34","01501","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Morris County (North)--Dover Town & Kinnelon Borough",130108,1 
"34","01502","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Morris County (West)",129498,1 
"34","01503","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Morris County (East)--Lincoln Park Borough",113214,1 
"34","01504","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Morris County (South)--Morristown Town, Madison & Florham Park Boroughs",119456,1 
"34","01600","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Sussex County",149265,1 
"34","01700","10900","NJ","Allentown-Bethlehem-Easton, PA-NJ (Metro)","Warren County",108692,1 
"34","01800","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Union County (Northeast)--Elizabeth City",124969,1 
"34","01901","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Union County (North Central)--Roselle Park Borough",105200,1 
"34","01902","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Union County (Northwest)--Summit City & Westfield Town (North)",101818,1 
"34","01903","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Union County (Southwest)--Plainfield City & Westfield Town (South)",100718,1 
"34","01904","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Union County (Southeast)--Linden, Rahway Cities & Roselle Borough (South)",103794,1 
"34","02001","37980","NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metro)","Burlington County (North)--Burlington City",126916,1 
"34","02002","37980","NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metro)","Burlington County (West Central)",154438,1 
"34","02003","37980","NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metro)","Burlington County (South & East)",167380,1 
"34","02101","37980","NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metro)","Camden County (North)--Camden & Gloucester Cities",126640,1 
"34","02102","37980","NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metro)","Camden County (Central)--Lindenwold & Collingswood Boroughs",122434,1 
"34","02103","37980","NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metro)","Camden County (South & West)--Bellmawr & Pine Hill Boroughs",146714,1 
"34","02104","37980","NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metro)","Camden County (East Central)--Haddonfield Borough",117869,1 
"34","02201","37980","NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metro)","Gloucester County (Northeast)--Woodbury City",129725,1 
"34","02202","37980","NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metro)","Gloucester County (South & West)--Glassboro Borough",158563,1 
"34","02301","45940","NJ","Trenton, NJ (Metro)","Mercer County (West Central)--Trenton City",120703,1 
"34","02302","45940","NJ","Trenton, NJ (Metro)","Mercer County (North)--Princeton Borough",143704,1 
"34","02303","45940","NJ","Trenton, NJ (Metro)","Mercer County (South)",102106,1 
"34","02400","47220","NJ","Vineland-Bridgeton, NJ (Metro)","Cumberland County (South)--Vineland & Millville Cities",113448,1 
"34","02500","37980","NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metro)","Salem & Cumberland (North) Counties--Bridgeton City",66083,0.603 
"34","02500","47220","NJ","Vineland-Bridgeton, NJ (Metro)","Salem & Cumberland (North) Counties--Bridgeton City",43450,0.397 
"34","02600","12100","NJ","Atlantic City-Hammonton, NJ (Metro)","Cape May & Atlantic (South Central) Counties--Ocean City & Somers Point City",10795,0.1 
"34","02600","36140","NJ","Ocean City, NJ (Metro)","Cape May & Atlantic (South Central) Counties--Ocean City & Somers Point City",97265,0.9 
"35","00100","22140","NM","Farmington, NM (Metro)","Northwest New Mexico--Navajo Nation",29103,0.228 
"35","00100","23700","NM","Gallup, NM (Micro)","Northwest New Mexico--Navajo Nation",71492,0.559 
"35","00100","24380","NM","Grants, NM (Micro)","Northwest New Mexico--Navajo Nation",27213,0.213 
"35","00200","22140","NM","Farmington, NM (Metro)","San Juan County (Northeast)--Farmington, Bloomfield & Aztec Cities",100941,1 
"35","00300"," ","NM"," ","North Central New Mexico",4881,0.039 
"35","00300","21580","NM","Española, NM (Micro)","North Central New Mexico",40246,0.321 
"35","00300","29780","NM","Las Vegas, NM (Micro)","North Central New Mexico",29393,0.234 
"35","00300","31060","NM","Los Alamos, NM (Micro)","North Central New Mexico",17950,0.143 
"35","00300","45340","NM","Taos, NM (Micro)","North Central New Mexico",32937,0.263 
"35","00400"," ","NM"," ","Eastern Plains New Mexico",34744,0.337 
"35","00400","17580","NM","Clovis, NM (Micro)","Eastern Plains New Mexico",48376,0.47 
"35","00400","38780","NM","Portales, NM (Micro)","Eastern Plains New Mexico",19846,0.193 
"35","00500","42140","NM","Santa Fe, NM (Metro)","Santa Fe County",144170,1 
"35","00600","10740","NM","Albuquerque, NM (Metro)","Sandoval County",131561,1 
"35","00700","10740","NM","Albuquerque, NM (Metro)","Valencia, Bernalillo (East Mountains) Counties & Isleta Pueblo",100973,1 
"35","00801","10740","NM","Albuquerque, NM (Metro)","Albuquerque City (Far Northeast Heights)",100976,1 
"35","00802","10740","NM","Albuquerque, NM (Metro)","Albuquerque City (Near Northeast Heights)",101467,1 
"35","00803","10740","NM","Albuquerque, NM (Metro)","Albuquerque City (Southeast Heights)",104009,1 
"35","00804","10740","NM","Albuquerque, NM (Metro)","Albuquerque City (Central) & Bernalillo County (North Valley)",103267,1 
"35","00805","10740","NM","Albuquerque, NM (Metro)","Albuquerque City (Northwest Mesa), Paradise Hills & Navajo Nation-Tohajiilee Chapter",117307,1 
"35","00806","10740","NM","Albuquerque, NM (Metro)","Albuquerque City (Southwest Mesa) & Bernalillo County (Southwest Mesa & South Valley)",111134,1 
"35","00900"," ","NM"," ","Southwest New Mexico",38473,0.351 
"35","00900","10740","NM","Albuquerque, NM (Metro)","Southwest New Mexico",16383,0.15 
"35","00900","19700","NM","Deming, NM (Micro)","Southwest New Mexico",25095,0.229 
"35","00900","43500","NM","Silver City, NM (Micro)","Southwest New Mexico",29514,0.27 
"35","01001","29740","NM","Las Cruces, NM (Metro)","Doña Ana County (Outer)",100977,1 
"35","01002","29740","NM","Las Cruces, NM (Metro)","Doña Ana County (Central)--Las Cruces, Mesilla Cities & University Park",108256,1 
"35","01100","10460","NM","Alamogordo, NM (Micro)","Central Southeast New Mexico",63797,0.425 
"35","01100","40740","NM","Roswell, NM (Micro)","Central Southeast New Mexico",65645,0.438 
"35","01100","40760","NM","Ruidoso, NM (Micro)","Central Southeast New Mexico",20497,0.137 
"35","01200","16100","NM","Carlsbad-Artesia, NM (Micro)","Far Southeast New Mexico",53829,0.454 
"35","01200","26020","NM","Hobbs, NM (Micro)","Far Southeast New Mexico",64727,0.546 
"36","00100","36300","NY","Ogdensburg-Massena, NY (Micro)","St. Lawrence County",111944,1 
"36","00200"," ","NY"," ","Clinton, Franklin, Essex & Hamilton Counties",44206,0.248 
"36","00200","31660","NY","Malone, NY (Micro)","Clinton, Franklin, Essex & Hamilton Counties",51599,0.29 
"36","00200","38460","NY","Plattsburgh, NY (Micro)","Clinton, Franklin, Essex & Hamilton Counties",82128,0.462 
"36","00300","24020","NY","Glens Falls, NY (Metro)","Warren & Washington Counties",128923,1 
"36","00401","46540","NY","Utica-Rome, NY (Metro)","Herkimer (North & Central) & Oneida (Outer) Counties",115859,1 
"36","00402","46540","NY","Utica-Rome, NY (Metro)","Oneida County (Central)--Greater Utica & Rome Cities",164571,1 
"36","00403","10580","NY","Albany-Schenectady-Troy, NY (Metro)","Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties",32749,0.287 
"36","00403","36580","NY","Oneonta, NY (Micro)","Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties",62259,0.546 
"36","00403","46540","NY","Utica-Rome, NY (Metro)","Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties",18967,0.166 
"36","00500"," ","NY"," ","Jefferson & Lewis Counties",27087,0.189 
"36","00500","48060","NY","Watertown-Fort Drum, NY (Metro)","Jefferson & Lewis Counties",116229,0.811 
"36","00600","45060","NY","Syracuse, NY (Metro)","Oswego County",122109,1 
"36","00701","45060","NY","Syracuse, NY (Metro)","Onondaga County (Central)--Syracuse City",145168,1 
"36","00702","45060","NY","Syracuse, NY (Metro)","Onondaga County (North)",124199,1 
"36","00703","45060","NY","Syracuse, NY (Metro)","Onondaga County (Central)--Syracuse City (Outer)",162446,1 
"36","00704","12180","NY","Auburn, NY (Micro)","Cayuga & Onondaga (South) Counties",80026,0.694 
"36","00704","45060","NY","Syracuse, NY (Metro)","Cayuga & Onondaga (South) Counties",35213,0.306 
"36","00800","40380","NY","Rochester, NY (Metro)","Wayne & Seneca Counties",93772,0.727 
"36","00800","42900","NY","Seneca Falls, NY (Micro)","Wayne & Seneca Counties",35251,0.273 
"36","00901","40380","NY","Rochester, NY (Metro)","Monroe County (East)",130622,1 
"36","00902","40380","NY","Rochester, NY (Metro)","Monroe County (Central)--Rochester City (East)",108205,1 
"36","00903","40380","NY","Rochester, NY (Metro)","Monroe County (Central)--Rochester City (West)",102303,1 
"36","00904","40380","NY","Rochester, NY (Metro)","Monroe County (Central)--Greece & Gates Towns",124495,1 
"36","00905","40380","NY","Rochester, NY (Metro)","Monroe County (North & West)",104445,1 
"36","00906","40380","NY","Rochester, NY (Metro)","Monroe County (South)",174274,1 
"36","01000","12860","NY","Batavia, NY (Micro)","Genesee & Orleans Counties",60079,0.584 
"36","01000","40380","NY","Rochester, NY (Metro)","Genesee & Orleans Counties",42883,0.416 
"36","01101","15380","NY","Buffalo-Cheektowaga-Niagara Falls, NY (Metro)","Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area",108256,1 
"36","01102","15380","NY","Buffalo-Cheektowaga-Niagara Falls, NY (Metro)","Niagara County (North & East)",108213,1 
"36","01201","15380","NY","Buffalo-Cheektowaga-Niagara Falls, NY (Metro)","Erie County (Northwest)",109071,1 
"36","01202","15380","NY","Buffalo-Cheektowaga-Niagara Falls, NY (Metro)","Erie County (North Central)",122366,1 
"36","01203","15380","NY","Buffalo-Cheektowaga-Niagara Falls, NY (Metro)","Erie County (Northeast)",108414,1 
"36","01204","15380","NY","Buffalo-Cheektowaga-Niagara Falls, NY (Metro)","Erie County (Central)",151078,1 
"36","01205","15380","NY","Buffalo-Cheektowaga-Niagara Falls, NY (Metro)","Erie County (West Central)--Buffalo City (East)",145598,1 
"36","01206","15380","NY","Buffalo-Cheektowaga-Niagara Falls, NY (Metro)","Erie County (West Central)--Buffalo City (West)",115712,1 
"36","01207","15380","NY","Buffalo-Cheektowaga-Niagara Falls, NY (Metro)","Erie County (South)",166801,1 
"36","01300"," ","NY"," ","Livingston & Wyoming Counties",42155,0.392 
"36","01300","40380","NY","Rochester, NY (Metro)","Livingston & Wyoming Counties",65393,0.608 
"36","01400","40380","NY","Rochester, NY (Metro)","Ontario & Yates Counties",133279,1 
"36","01500","18660","NY","Cortland, NY (Micro)","Madison & Cortland Counties",49336,0.402 
"36","01500","45060","NY","Syracuse, NY (Metro)","Madison & Cortland Counties",73442,0.598 
"36","01600","11220","NY","Amsterdam, NY (Micro)","Fulton & Montgomery Counties",50219,0.475 
"36","01600","24100","NY","Gloversville, NY (Micro)","Fulton & Montgomery Counties",55531,0.525 
"36","01700","10580","NY","Albany-Schenectady-Troy, NY (Metro)","Schenectady County--Schenectady City",154727,1 
"36","01801","10580","NY","Albany-Schenectady-Troy, NY (Metro)","Saratoga County (South & Central)",105628,1 
"36","01802","10580","NY","Albany-Schenectady-Troy, NY (Metro)","Saratoga County (Outer)",113979,1 
"36","01900","10580","NY","Albany-Schenectady-Troy, NY (Metro)","Rensselaer County--Troy City",159429,1 
"36","02001","10580","NY","Albany-Schenectady-Troy, NY (Metro)","Albany County (East Central)--Albany City",106401,1 
"36","02002","10580","NY","Albany-Schenectady-Troy, NY (Metro)","Albany County (Outside Albany City)",197803,1 
"36","02100"," ","NY"," ","Columbia & Greene Counties",49221,0.438 
"36","02100","26460","NY","Hudson, NY (Micro)","Columbia & Greene Counties",63096,0.562 
"36","02201","13780","NY","Binghamton, NY (Metro)","Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village",127478,1 
"36","02202","13780","NY","Binghamton, NY (Metro)","Broome (Outer West) & Tioga Counties",110334,1 
"36","02203"," ","NY"," ","Chenango, Delaware & Broome (East) Counties",98457,0.876 
"36","02203","13780","NY","Binghamton, NY (Metro)","Chenango, Delaware & Broome (East) Counties",13913,0.124 
"36","02300","27060","NY","Ithaca, NY (Metro)","Tompkins County",101564,1 
"36","02401","18500","NY","Corning, NY (Micro)","Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities",25490,0.243 
"36","02401","21300","NY","Elmira, NY (Metro)","Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities",79380,0.757 
"36","02402"," ","NY"," ","Steuben (North & West), Schuyler & Chemung (North) Counties",18343,0.181 
"36","02402","18500","NY","Corning, NY (Micro)","Steuben (North & West), Schuyler & Chemung (North) Counties",73500,0.726 
"36","02402","21300","NY","Elmira, NY (Metro)","Steuben (North & West), Schuyler & Chemung (North) Counties",9450,0.093 
"36","02500"," ","NY"," ","Cattaraugus & Allegany Counties",48946,0.379 
"36","02500","36460","NY","Olean, NY (Micro)","Cattaraugus & Allegany Counties",80317,0.621 
"36","02600","27460","NY","Jamestown-Dunkirk-Fredonia, NY (Micro)","Chautauqua County",134905,1 
"36","02701"," ","NY"," ","Sullivan & Ulster (West) Counties",77547,0.691 
"36","02701","28740","NY","Kingston, NY (Metro)","Sullivan & Ulster (West) Counties",34647,0.309 
"36","02702","28740","NY","Kingston, NY (Metro)","Ulster County (East)",147846,1 
"36","02801","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Dutchess County (North & East)",127686,1 
"36","02802","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Dutchess County (Southwest)",169802,1 
"36","02901","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Orange County (Northeast)--Greater Newburgh City",119218,1 
"36","02902","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Orange County (Northwest)",124140,1 
"36","02903","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Orange County (Southeast)",129455,1 
"36","03001","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Rockland County (North)--New City & Congers",103331,1 
"36","03002","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns",103499,1 
"36","03003","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Rockland County (West)--Spring Valley, Suffern Villages & Monsey",104857,1 
"36","03101","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Putnam County",102303,1 
"36","03102","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Westchester County (Northwest)",146573,1 
"36","03103","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Westchester County (Northeast)",134163,1 
"36","03104","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Westchester County (Southeast)",118276,1 
"36","03105","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Westchester County (Central)--White Plains City",162419,1 
"36","03106","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Westchester County (Southwest)--Yonkers City",195976,1 
"36","03107","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Westchester County (South Central)--New Rochelle & Mount Vernon Cities",189113,1 
"36","03201","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Nassau County (Northwest)--North Hempstead Town (North)",112079,1 
"36","03202","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City",111631,1 
"36","03203","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Nassau County (East Central)--Oyster Bay Town (Central)",101395,1 
"36","03204","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Nassau County (West Central)--North Hempstead Town (South)",114256,1 
"36","03205","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Nassau County (West Central)--Hempstead Town (Northwest)",113542,1 
"36","03206","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor",143976,1 
"36","03207","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Nassau County (Central)--Hempstead Town (Northeast)",114066,1 
"36","03208","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Nassau County (Southeast)--Oyster Bay Town (South)",107139,1 
"36","03209","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Nassau County (Central)--Hempstead Town (East Central)",104693,1 
"36","03210","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Nassau County (South Central)--Hempstead Town (Southeast)",103996,1 
"36","03211","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Nassau County (West Central)--Hempstead Town (West Central)",107855,1 
"36","03212","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City",104904,1 
"36","03301","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Suffolk County (Northwest)--Huntington Town (North)",102170,1 
"36","03302","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Suffolk County (Northwest)--Huntington Town (South)",101094,1 
"36","03303","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Suffolk County (Northwest)--Smithtown Town",117801,1 
"36","03304","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Suffolk County (North Central)--Brookhaven Town (North)",119632,1 
"36","03305","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Suffolk County (East)",136775,1 
"36","03306","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Suffolk County (South Central)--Brookhaven Town (South)",130407,1 
"36","03307","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Suffolk County (Central)--Brookhaven Town (Central)",126204,1 
"36","03308","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Suffolk County (Central)--Brookhaven Town (West Central)",110121,1 
"36","03309","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Suffolk County (Central)--Islip Town (East)",101410,1 
"36","03310","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Suffolk County (Central)--Islip Town (Northwest)",128744,1 
"36","03311","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Suffolk County (Southwest)--Islip Town (South)",105389,1 
"36","03312","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Suffolk County (Southwest)--Babylon Town (Southeast)",100567,1 
"36","03313","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Suffolk County (West Central)--Babylon Town (Northwest)",113036,1 
"36","03701","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge",108121,1 
"36","03702","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn",138360,1 
"36","03703","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville",115014,1 
"36","03704","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia",123764,1 
"36","03705","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont",161372,1 
"36","03706","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood",127405,1 
"36","03707","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope",134257,1 
"36","03708","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden",139293,1 
"36","03709","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester",181404,1 
"36","03710","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose",156118,1 
"36","03801","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill",198483,1 
"36","03802","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem",127399,1 
"36","03803","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","NYC-Manhattan Community District 10--Central Harlem",118665,1 
"36","03804","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","NYC-Manhattan Community District 11--East Harlem",117569,1 
"36","03805","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","NYC-Manhattan Community District 8--Upper East Side",219920,1 
"36","03806","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","NYC-Manhattan Community District 7--Upper West Side & West Side",193892,1 
"36","03807","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District",144664,1 
"36","03808","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town",151010,1 
"36","03809","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","NYC-Manhattan Community District 3--Chinatown & Lower East Side",164937,1 
"36","03810","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho",149334,1 
"36","03901","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale",159958,1 
"36","03902","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","NYC-Staten Island Community District 2--New Springville & South Beach",133016,1 
"36","03903","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariners Harbor",175756,1 
"36","04001","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","NYC-Brooklyn Community District 1--Greenpoint & Williamsburg",147577,1 
"36","04002","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","NYC-Brooklyn Community District 4--Bushwick",129253,1 
"36","04003","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","NYC-Brooklyn Community District 3--Bedford-Stuyvesant",134217,1 
"36","04004","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene",118579,1 
"36","04005","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook",106002,1 
"36","04006","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights",123018,1 
"36","04007","35620","NY","New York-Newark-Jersey City, NY-NJ-PA (Metro)","NYC-Brooklyn Community District 16--Brownsville & Ocean Hill",119578,1 
